date,NH3,NH4,HNO3,SO4,SO2,day.type,pressure,RH,temperature,SWD,pm10,pm25,CS
7/10/2017,0.330607838,0.017455558,0.052366674,0.030500546,0.022875409,NPF,948.0625,88.625,1.575,325.3742917,4.656808602,4.656808602,0.00645095
7/11/2017,0.261006188,0.034911116,0.034911116,0.045750819,0.030500546,Non,947.7375,87.60416667,1.4375,237.238875,7.750679767,7.750679767,0.0058785
7/12/2017,0.121802888,0.104733348,0.052366674,0.122002183,0.068626228,NPF,947.1208333,85.725,2.704166667,175.7360833,13.41080082,13.41080082,0.008725382
7/13/2017,0.278406601,0.017455558,0.052366674,0.007625136,0.022875409,Non,943.9458333,91.25833333,2.908333333,64.47916667,10.34300618,10.34300618,0.00814695
7/14/2017,0.208804951,0.017455558,0.052366674,0.061001092,0.022875409,Non,943.8666667,91.8125,1,84.42916667,4.696939555,4.696939555,0.00217755
7/15/2017,0.348008251,0.017455558,0.034911116,0.007625136,0.015250273,NPF,951.3916667,91.975,3.833333333,122.4222083,9.191380665,9.191380665,0.0066145
7/16/2017,0.243605776,0.017455558,0.052366674,0.015250273,0.10675191,Non,944.0833333,73.84583333,5.283333333,80.213125,8.475912174,8.475912174,0.00912945
7/17/2017,1.061425165,0.366566717,0.052366674,0.648136598,0.022875409,Non,941.3625,83.24166667,5.766666667,103.8339583,10.19401893,10.19401893,0.006880338
7/18/2017,0.295807013,0.017455558,0.122188906,0.114377047,0.022875409,NPF,949.05,81.01666667,6.445833333,156.1319583,23.98730325,23.98730325,0.014791726
7/19/2017,0.696016502,0.069822232,0.052366674,0.198253547,0.053375955,Non,947.2625,92.80416667,3.033333333,70.57916667,5.016109121,5.016109121,0.0037916
7/20/2017,3.601885397,0.139644463,0.052366674,0.205878684,0.022875409,Non,945.3416667,89.2875,3.633333333,76.76533333,6.313037453,6.313037453,0.0071703
7/21/2017,2.853667658,0.401477833,0.052366674,0.442257914,0.045750819,Non,949.3375,91.19166667,2.766666667,170.49575,8.079592628,8.079592628,0.0067285
7/22/2017,1.148427228,0.192011137,0.314200043,0.23637923,0.038125682,Non,954.2,84.55833333,4.258333333,231.0373333,6.605885964,6.605885964,0.003837
7/23/2017,2.018447855,0.08727779,0.157100021,0.34313114,0.076251364,Non,953.2375,92.475,1.55,117.08,5.375950244,5.375950244,0.00492475
7/24/2017,0.261006188,0.017455558,0.226922253,0.022875409,0.053375955,NPF,952.5375,86,2.65,250.2847083,11.81270203,11.81270203,0.00870625
7/25/2017,0.174004125,0.069822232,0.052366674,0.068626228,0.022875409,NPF,949.4916667,92.24583333,3.304166667,144.107625,9.714832387,9.714832387,0.0076362
7/26/2017,0.191404538,0.017455558,0.052366674,0.045750819,0.022875409,Non,948.4041667,89.47083333,2.55,259.2049583,5.867799767,5.867799767,0.00515285
7/27/2017,0.226205363,0.017455558,0.052366674,0.030500546,0.022875409,NPF,943.1583333,88.5,2,171.5541667,3.52706451,3.52706451,0.00376545
7/28/2017,0.452410726,0.017455558,0.034911116,0.030500546,0.015250273,NPF,944.2208333,88.4,0.2125,193.4444167,3.68179077,3.68179077,0.0032603
7/29/2017,0.261006188,0.017455558,0.034911116,0.053375955,0.015250273,NPF,950.5958333,79.53333333,2.7625,250.601375,4.104294026,4.104294026,0.00480895
7/30/2017,0.295807013,0.017455558,0.052366674,0.053375955,0.022875409,Non,950.6958333,90.56666667,1.641666667,134.364625,10.0922964,10.0922964,0.0088528
7/31/2017,0.313207426,0.017455558,0.052366674,0.045750819,0.022875409,NPF,952.4583333,63.14583333,5.4,263.63125,7.782852659,7.782852659,0.0114471
8/1/2017,0.174004125,0.017455558,0.052366674,0.038125682,0.183003275,NPF,948.675,88.1375,2.729166667,94.20975,9.475297362,9.475297362,0.0086087
8/2/2017,0.365408663,0.034911116,0.034911116,0.022875409,0.076251364,NPF,949.4541667,78.94583333,4.279166667,259.865875,4.827682021,4.827682021,0.00405635
8/3/2017,0.313207426,0.017455558,0.052366674,0.007625136,0.030500546,Non,950.925,83.80833333,4.275,141.803375,8.394663832,8.394663832,0.0079296
8/4/2017,0.261006188,0.017455558,0.034911116,0.007625136,0.076251364,Non,948.5208333,92.55,1.55,64.1535,7.019835433,7.019835433,0.0060376
8/5/2017,0.435010314,0.017455558,0.034911116,0.015250273,0.015250273,NPF,950.0541667,92.09166667,1.691666667,146.20625,2.746348443,2.746348443,0.00321105
8/6/2017,0.365408663,0.017455558,0.052366674,0.007625136,0.061001092,Non,953.3083333,86.33333333,3.491666667,106.3347917,7.953716494,7.953716494,0.0046755
8/7/2017,0.278406601,0.017455558,0.052366674,0.007625136,0.289755185,NPF,954.0083333,88.22083333,3.3625,89.72220833,4.473111204,4.473111204,0.0007829
8/8/2017,0.295807013,0.017455558,0.052366674,0.015250273,0.205878684,Non,954.8666667,91.14166667,1.8625,117.3354583,1.649917947,1.649917947,0.0015816
8/9/2017,0.121802888,0.017455558,0.052366674,0.030500546,0.282130048,Non,956.6541667,90.60833333,0.991666667,79.7855,3.311083011,3.311083011,0.00256895
8/10/2017,0.226205363,0.069822232,0.052366674,0.068626228,0.10675191,NPF,953,88.30833333,1.083333333,124.120875,6.74907142,6.74907142,0.00499865
8/11/2017,0.174004125,0.017455558,0.034911116,0.045750819,0.12962732,Non,951.4208333,77.70833333,4.220833333,174.6729583,6.216912513,6.216912513,0.00365705
8/12/2017,0.121802888,0.034911116,0.052366674,0.030500546,0.183003275,Non,945.9333333,74.525,3.9875,209.333375,5.68770197,5.68770197,0.0046307
8/13/2017,0.1392033,0.017455558,0.052366674,0.015250273,0.274504912,NPF,941.8541667,76.2875,4.029166667,95.42775,3.197828475,3.197828475,0.0027795
8/14/2017,0.278406601,0.017455558,0.052366674,0.053375955,0.198253547,NPF,936.4875,85.3625,2.579166667,113.99725,5.771657447,5.771657447,0.00492325
8/15/2017,0.330607838,0.017455558,0.052366674,0.038125682,0.160127865,Non,933.7625,92.17916667,0.441666667,62.44795833,3.536328246,3.536328246,0.0025305
8/16/2017,0.208804951,0.017455558,0.052366674,0.007625136,0.152502729,Non,938.4125,91.30416667,-0.870833333,49.693125,1.008955257,1.008955257,0.0012411
8/17/2017,0.174004125,0.017455558,0.052366674,0.007625136,0.312630594,NPF,951.3375,91.01666667,-3.2375,61.74029167,1.744146523,1.744146523,0.0013037
8/18/2017,0.174004125,0.017455558,0.052366674,0.022875409,0.083876501,Non,954.8541667,90.825,-3.158333333,120.0285,1.196173831,1.196173831,0.00121325
8/19/2017,0.174004125,0.017455558,0.052366674,0.022875409,0.23637923,NPF,954.0833333,90.24583333,-2.666666667,101.73125,2.544260623,2.544260623,0.00268505
8/20/2017,0.417609901,0.017455558,0.052366674,0.038125682,0.068626228,Non,949.9166667,90.87083333,-1.516666667,81.03758333,5.879894051,5.879894051,0.0058986
8/21/2017,0.504611964,0.017455558,0.052366674,0.007625136,0.10675191,NPF,950.3291667,73.03333333,0.775,121.329125,5.952756182,5.952756182,0.00453
8/22/2017,0.330607838,0.017455558,0.052366674,0.030500546,0.076251364,NPF,952.2166667,90.6,-0.05,64.92020833,6.00423641,6.00423641,0.00493395
8/23/2017,0.539412789,0.017455558,0.034911116,0.022875409,0.030500546,NPF,956.1666667,90.05416667,0.366666667,82.48054167,3.601977608,3.601977608,0.0022709
8/24/2017,0.226205363,0.017455558,0.052366674,0.015250273,0.038125682,Non,955.5791667,87.97916667,2.254166667,38.57433333,1.970437849,1.970437849,0.00140895
8/25/2017,0.226205363,0.017455558,0.052366674,0.061001092,0.335506003,Non,948.1,87.1125,2.4,52.72220833,4.017044141,4.017044141,0.001555
8/26/2017,0.191404538,0.017455558,0.052366674,0.022875409,0.312630594,NPF,944.3916667,88.2375,-1.933333333,92.051375,1.956915253,1.956915253,0.0007327
8/27/2017,0.313207426,0.034911116,0.052366674,0.038125682,0.061001092,Non,943.8333333,78.825,-0.483333333,80.03054167,2.398552256,2.398552256,0.0020047
8/28/2017,0.400209489,0.261833369,0.052366674,0.350756276,0.503259005,NPF,939.0166667,73.84583333,1.054166667,84.45775,3.225334819,3.225334819,0.00251285
8/29/2017,0.574213614,0.034911116,0.034911116,0.114377047,0.305005458,NPF,934.6708333,85.15416667,1.9625,52.045875,3.133018615,3.133018615,0.0025904
8/30/2017,0.870020627,0.174555579,0.034911116,0.282130048,0.419382504,NPF,932.6125,77.125,0.633333333,71.92575,1.397453893,1.397453893,0.00115105
8/31/2017,0.730817327,0.139644463,0.052366674,0.167753002,0.366006549,NPF,941.9291667,61.25,-2.8875,137.7381667,2.276400438,2.276400438,0.0023423
9/1/2017,0.348008251,0.017455558,0.034911116,0.320255731,0.427007641,NPF,947.1666667,82.48333333,-0.358333333,36.32283333,2.13097627,2.13097627,0.0024266
9/2/2017,1.687840017,0.192011137,0.052366674,0.457508186,0.312630594,Non,946.6916667,86.9,2.958333333,25.97220833,0.409599568,0.409599568,0.0002914
9/3/2017,1.044024753,0.017455558,0.052366674,0.137252456,0.388881959,Non,938.6541667,89.20416667,3.308333333,14.16725,3.298833281,3.298833281,0.00053145
9/4/2017,0.417609901,0.017455558,0.052366674,0.022875409,0.228754093,NPF,950.2416667,91.88333333,-1.054166667,64.765875,0.514204835,0.514204835,0.0002382
9/5/2017,0.313207426,0.017455558,0.052366674,0.137252456,0.266879775,NPF,959.8833333,85.625,3.65,33.966,14.61467904,14.61467904,0.0009501
9/6/2017,0.539412789,0.017455558,0.034911116,0.030500546,0.068626228,Non,960.475,69.4875,7.35,70.81278261,15.69619174,15.69619174,0.010036209
9/7/2017,0.226205363,0.017455558,0.034911116,0.061001092,0.015250273,Non,955.0833333,71.78333333,5.1625,21.3785,16.78441806,16.78441806,0.01618515
9/8/2017,0.156603713,0.017455558,0.052366674,0.274504912,0.472758459,Non,957.8708333,87.03333333,6.225,24.73129167,11.29651686,11.29651686,0.0019912
9/9/2017,0.156603713,0.017455558,0.034911116,0.144877592,0.373631686,Non,957.5083333,88.15,3.283333333,32.67016667,26.36503126,26.36503126,0.017561
9/10/2017,0.1392033,0.017455558,0.052366674,0.053375955,0.488008732,Non,954.725,64.39166667,3.479166667,90.95345833,9.167508344,9.167508344,0.00551195
9/11/2017,0.226205363,0.017455558,0.052366674,0.015250273,0.144877592,Non,952.0916667,68.36666667,2.991666667,86.17570833,1.799171035,1.799171035,0.00115775
9/12/2017,0.208804951,0.017455558,0.034911116,0.015250273,0.259254639,Non,952.6333333,64.10416667,2.633333333,79.995125,1.836467708,1.836467708,0.0016468
9/13/2017,0.087002063,0.017455558,0.052366674,0.10675191,0.427007641,Non,958.5666667,64.28333333,1.533333333,74.51670833,2.08889984,2.08889984,0.0016006
9/14/2017,0.017400413,0,0,0.030500546,0.045750819,Non,963.2625,64.65416667,0.825,71.52925,42.87902211,42.87902211,0.02207355
9/15/2017,0.1392033,0.017455558,0.052366674,0.23637923,0.350756276,Non,959.4875,62.125,1.025,63.37775,32.66372911,32.66372911,0.02058795
9/16/2017,0.174004125,0.017455558,0.034911116,0.030500546,0.053375955,Non,951.5541667,85.97916667,-0.804166667,15.4665,5.404727522,5.404727522,0.00449545
9/17/2017,0.174004125,0.017455558,0.052366674,0.061001092,0.068626228,Non,951.6416667,87.92916667,1.6125,33.93470833,1.2352578,1.2352578,0.00063545
9/18/2017,0.104402475,0.017455558,0.052366674,0.015250273,0.297380321,Non,949.7125,88.15416667,4.033333333,18.63895833,5.992961878,5.992961878,0.0016689
9/19/2017,0.104402475,0.017455558,0.052366674,0.045750819,0.266879775,Non,955.5166667,86.47083333,-0.929166667,28.01604167,2.341860537,2.341860537,0.002292
9/20/2017,0.087002063,0.017455558,0.034911116,0.038125682,0.259254639,Non,967.5291667,68.875,-1.666666667,18.99025,3.643881463,3.643881463,0.0024767
9/21/2017,0.104402475,0.017455558,0.052366674,0.015250273,0.297380321,Non,965.5541667,83.87916667,1.070833333,18.784,2.164679563,2.164679563,0.000704
9/22/2017,0.087002063,0.017455558,0.052366674,0.007625136,0.289755185,Non,957,87.37916667,0.7125,17.94933333,1.182720284,1.182720284,0.00122255
9/23/2017,0.121802888,0.017455558,0.052366674,0.007625136,0.266879775,Non,948.7166667,89.30416667,1.104166667,8.997958333,1.89114821,1.89114821,0.00081845
9/24/2017,0.156603713,0.017455558,0.052366674,0.022875409,0.289755185,NPF,959.65,86.67916667,0.2625,22.94508333,1.126277304,1.126277304,0.00080155
9/25/2017,0.208804951,0.017455558,0.052366674,0.015250273,0.244004366,Non,959.5916667,90.94166667,5.054166667,7.005541667,3.196706046,3.196706046,0.0008486
9/26/2017,0.174004125,0.017455558,0.034911116,0.038125682,0.312630594,NPF,955.5458333,91.42916667,2.041666667,10.27783333,3.693812155,3.693812155,0.0023485
9/27/2017,0.156603713,0.017455558,0.052366674,0.015250273,0.404132231,NPF,960.675,91.84166667,1.9,10.15,2.308989235,2.308989235,0.0024174
9/28/2017,0.243605776,0.331655601,0.08727779,0.259254639,0.022875409,Non,964.1583333,92.27083333,5.575,3.316625,45.77659746,45.77659746,0.0296889
9/29/2017,0.261006188,0.192011137,0.052366674,0.228754093,0.335506003,Non,960.9333333,86.31666667,4.933333333,15.00066667,35.20768756,35.20768756,0.01736385
9/30/2017,0.974423103,0.331655601,0.08727779,0.244004366,0.144877592,Non,960.6625,88.76666667,6.704166667,7.262541667,51.87487136,51.87487136,0.030787144
10/1/2017,0.261006188,0.453844506,0.052366674,0.419382504,0.022875409,Non,960.0083333,63.52083333,8.391666667,16.66391667,57.77883461,57.77883461,0.034173469
10/2/2017,0.261006188,0.314200043,0.052366674,0.305005458,0.045750819,Non,953.4791667,65.52083333,6.458333333,12.02291667,48.34238484,48.34238484,0.028761023
10/3/2017,0.226205363,0.017455558,0.052366674,0.076251364,0.045750819,Non,942.5208333,83.69583333,0.708333333,12.98958333,24.25305544,24.25305544,0.0140522
10/4/2017,0.087002063,0.08727779,0.052366674,0.152502729,0.022875409,Non,938.8583333,83.99166667,-1.933333333,8.694375,15.47375951,15.47375951,0.0094541
10/5/2017,0.087002063,0.017455558,0.052366674,0.053375955,0.022875409,Non,943.6125,81.6125,-3.054166667,9.362583333,6.28087316,6.28087316,0.00247535
10/6/2017,0.104402475,0.017455558,0.052366674,0.030500546,0.022875409,NPF,951.4458333,68.7,-2.829166667,6.415958333,2.659517251,2.659517251,0.002558789
10/7/2017,0.1392033,0.017455558,0.052366674,0.061001092,0.022875409,Non,954.1375,81.5,-3.158333333,6.067333333,2.982208563,2.982208563,0.00200805
10/8/2017,0.104402475,0.017455558,0.052366674,0.022875409,0.022875409,Non,953.4041667,89.45,-2.604166667,3.621583333,0.81388152,0.81388152,0.00062455
10/9/2017,0.104402475,0.017455558,0.052366674,0.030500546,0.022875409,Non,955.1083333,90.8,-1.158333333,4.59375,0.379462873,0.379462873,0.0004664
10/10/2017,0.104402475,0.017455558,0.052366674,0.038125682,0.022875409,Non,956.7958333,90.8,0.4375,4.4785,0.861203171,0.861203171,0.0013885
10/11/2017,0.104402475,0.017455558,0.052366674,0.022875409,0.022875409,NPF,956.6416667,89.725,0.4,6.679083333,0.356511488,0.356511488,0.0002191
10/12/2017,0.087002063,0.017455558,0.052366674,0.068626228,0.022875409,Non,954.7666667,72.05833333,-0.916666667,4.683375,2.832607416,2.832607416,0.00207
10/13/2017,0.087002063,0.017455558,0.052366674,0.122002183,0.022875409,Non,954.4458333,75.56666667,1.716666667,4.54725,8.512105536,8.512105536,0.0093403
10/14/2017,0.087002063,0.052366674,0.052366674,0.144877592,0.022875409,Non,951.6958333,74.55416667,1.770833333,4.304958333,16.6484112,16.6484112,0.0139813
10/15/2017,0.104402475,0.034911116,0.052366674,0.144877592,0.022875409,Non,951.8708333,78.05416667,1.329166667,3.574291667,15.0083145,15.0083145,0.01020255
10/16/2017,0.104402475,0.017455558,0.052366674,0.099126774,0.022875409,Non,949.2791667,74.8375,0.445833333,1.944416667,12.04842004,12.04842004,0.01016705
10/17/2017,0.104402475,0.069822232,0.052366674,0.144877592,0.022875409,Non,952.8083333,83.35833333,-0.620833333,1.113166667,6.31339425,6.31339425,0.004654536
10/18/2017,0.087002063,0.017455558,0.052366674,0.175378138,0.022875409,Non,958.4208333,80.97916667,-2.575,1.379166667,15.52647802,15.52647802,0.009938867
10/19/2017,0.087002063,0.017455558,0.052366674,0.091501637,0.022875409,Non,958.2791667,81.13333333,-1.608333333,0.95975,5.679309178,5.679309178,0.004290845
10/20/2017,0.087002063,0.017455558,0.034911116,0.053375955,0.015250273,Non,954.9916667,84.32083333,-2.0625,1.484,3.189202595,3.189202595,0.0028626
10/21/2017,0.104402475,0.017455558,0.052366674,0.061001092,0.022875409,Non,957.9333333,86.71666667,-2.5125,0.826333333,2.829186185,2.829186185,0.002656106
10/22/2017,0.104402475,0.017455558,0.052366674,0.068626228,0.022875409,Non,955.1458333,86.59583333,0.775,0.292375,2.705453752,2.705453752,0.002585137
10/23/2017,0.156603713,0.017455558,0.052366674,0.038125682,0.022875409,Non,949.3541667,90.50833333,-2.8375,0.288875,0.836590786,0.836590786,0.001513217
10/24/2017,0.06960165,0.017455558,0.034911116,0.015250273,0.015250273,Non,950.2541667,86.625,-9.95,0.431208333,1.715321889,1.715321889,0.002017229
10/25/2017,0.104402475,0.017455558,0.052366674,0.045750819,0.022875409,Non,945.9458333,83.25,-9.941666667,0.39025,0.977529469,0.977529469,0.001594054
10/26/2017,0.104402475,0.017455558,0.052366674,0.038125682,0.022875409,Non,936.8375,88.23333333,-5.229166667,0.281958333,1.095373533,1.095373533,0.001661646
10/27/2017,0.087002063,0.017455558,0.052366674,0.045750819,0.022875409,Non,928.5583333,71.05833333,-5.6375,0.184,1.744584091,1.744584091,0.002034013
10/28/2017,0.087002063,0.017455558,0.034911116,0.053375955,0.015250273,Non,935.0375,81.4375,-9.195833333,0.15625,4.894133589,4.894133589,0.003840494
10/29/2017,0.104402475,0.017455558,0.052366674,0.12962732,0.022875409,Non,940.3875,86.1625,-11.1,0.202083333,8.80562763,8.80562763,0.006084002
10/30/2017,0.104402475,0.017455558,0.052366674,0.030500546,0.022875409,Non,940.1291667,70.50416667,-7.679166667,-0.108291667,3.484432767,3.484432767,0.003031934
10/31/2017,0.104402475,0.017455558,0.052366674,0.045750819,0.038125682,Non,939.7083333,82.54583333,-8.704166667,0.029875,3.360752746,3.360752746,0.002960995
11/1/2017,0.087002063,0.017455558,0.052366674,0.061001092,0.022875409,Non,936.85,79.34166667,-8.829166667,0.042375,2.376493419,2.376493419,0.002396456
11/2/2017,0.087002063,0.017455558,0.052366674,0.045750819,0.022875409,Non,929.3541667,68.82916667,-5.883333333,-0.032666667,1.401079408,1.401079408,0.001836989
11/3/2017,0.087002063,0.017455558,0.034911116,0.038125682,0.045750819,undefined,927.1333333,64.27916667,-5.1125,-0.308958333,0,0,0.001033375
11/4/2017,0.087002063,0.034911116,0.052366674,0.099126774,0.022875409,undefined,933.6416667,66.77916667,-4.25,-0.342375,0,0,0.001033375
11/5/2017,0.104402475,0.052366674,0.052366674,0.205878684,0.083876501,undefined,946.4666667,58.77916667,-5.520833333,-0.172916667,0,0,0.001033375
11/6/2017,0.156603713,0.052366674,0.052366674,0.083876501,0.038125682,Non,955.0708333,71.12083333,-5.395833333,-0.002125,15.56656984,15.56656984,0.009961862
11/7/2017,0.1392033,0.104733348,0.034911116,0.21350382,0.221128957,Non,960.375,71.95416667,-7.620833333,-0.29725,10.73044576,10.73044576,0.007188016
11/8/2017,0.104402475,0.052366674,0.052366674,0.114377047,0.030500546,Non,954.9125,69.6625,-5.933333333,-0.745791667,9.281239454,9.281239454,0.006356797
11/9/2017,0.1392033,0.052366674,0.052366674,0.175378138,0.12962732,Non,944.6791667,63.675,-5.204166667,-0.157956522,5.566965549,5.566965549,0.004226408
11/10/2017,0.087002063,0.034911116,0.034911116,0.099126774,0.061001092,Non,945.3583333,64.65,-4.8,-0.293083333,7.753511091,7.753511091,0.005480541
11/11/2017,0.121802888,0.017455558,0.052366674,0.068626228,0.022875409,Non,941.6125,63.01666667,-5.004166667,0,11.68951236,11.68951236,0.007738106
11/12/2017,0.208804951,0.017455558,0.052366674,0.068626228,0.022875409,Non,942.85,64.92083333,-3.0875,-0.043,1.200983158,1.200983158,0.00172222
11/13/2017,0.104402475,0.069822232,0.052366674,0.198253547,0.045750819,Non,945.4,70.49166667,-3.433333333,-0.155583333,1.752024977,1.752024977,0.00203828
11/14/2017,0.1392033,0.034911116,0.052366674,0.091501637,0.076251364,undefined,948.6791667,76.4375,-2.741666667,0.024333333,1.596172263,1.596172263,0.001948888
11/15/2017,0.087002063,0.034911116,0.034911116,0.122002183,0.015250273,undefined,952.1458333,76.44583333,-2.458333333,-0.277041667,0,0,0.001033375
11/16/2017,0.087002063,0.017455558,0.034911116,0.099126774,0.038125682,undefined,955.3416667,64.45,-4.995833333,-0.185458333,0,0,0.001033375
11/17/2017,0.087002063,0.069822232,0.034911116,0.12962732,0.030500546,undefined,955.5291667,67.4125,-8.983333333,-0.333333333,0,0,0.001033375
11/18/2017,0.087002063,0.017455558,0.052366674,0.068626228,0.030500546,undefined,958.5583333,68.275,-8.079166667,-0.729875,0,0,0.001033375
11/19/2017,0.087002063,0.017455558,0.052366674,0.068626228,0.030500546,undefined,964.3791667,58.63333333,-9.929166667,-0.636833333,0,0,0.001033375
11/20/2017,0.104402475,0.017455558,0.052366674,0.053375955,0.030500546,undefined,969.2833333,70.3,-9.466666667,-0.444583333,0,0,0.001033375
11/21/2017,0.087002063,0.017455558,0.034911116,0.053375955,0.030500546,undefined,975.3041667,60.78333333,-9.8875,-0.333333333,0,0,0.001033375
11/22/2017,0.087002063,0.017455558,0.034911116,0.045750819,0.038125682,undefined,975.2916667,68.175,-9.945833333,-0.697166667,2.009463546,2.009463546,0.002185939
11/23/2017,0.06960165,0.052366674,0.034911116,0.10675191,0.022875409,Non,973.7625,70.32916667,-9.845833333,-0.912541667,1.461243398,1.461243398,0.001871497
11/24/2017,0.087002063,0.052366674,0.052366674,0.160127865,0.388881959,Non,967.5833333,50.075,-9.1125,-0.52775,1.794636041,1.794636041,0.002062721
11/25/2017,0.087002063,0.052366674,0.052366674,0.12962732,0.068626228,Non,959.5916667,68.65,-10.89583333,-0.025,2.568667218,2.568667218,0.00250668
11/26/2017,0.104402475,0.017455558,0.052366674,0.076251364,0.030500546,Non,949.6958333,76.29166667,-8.158333333,0.076375,5.160844107,5.160844107,0.00399347
11/27/2017,0.087002063,0.034911116,0.052366674,0.076251364,0.030500546,Non,945.5833333,65.65,-11.85833333,-0.143083333,3.066671166,3.066671166,0.002792319
11/28/2017,0.087002063,0.034911116,0.052366674,0.099126774,0.022875409,undefined,950.8708333,70.1375,-12.02916667,-0.136166667,0,0,0.001033375
11/29/2017,0.087002063,0.017455558,0.034911116,0.068626228,0.022875409,undefined,951.3541667,64.48333333,-11.20833333,0,0.177108277,0.177108277,0.001134958
11/30/2017,0.087002063,0.017455558,0.052366674,0.068626228,0.030500546,undefined,943.4083333,77.69583333,-9.266666667,-0.008333333,0.944974257,0.944974257,0.001575382
12/1/2017,0.087002063,0.017455558,0.052366674,0.045750819,0.022875409,Non,934.3208333,80.2875,-7.979166667,-0.004875,1.716389421,1.716389421,0.002017841
12/2/2017,0.087002063,0.017455558,0.034911116,0.045750819,0.022875409,Non,932.125,73.63333333,-9.745833333,-0.555541667,21.40810374,21.40810374,0.013312379
12/3/2017,0.087002063,0.034911116,0.052366674,0.221128957,0.038125682,Non,930.4291667,79.04166667,-7.608333333,0.004208333,10.78218656,10.78218656,0.007217693
12/4/2017,0.104402475,0.017455558,0.052366674,0.083876501,0.030500546,Non,941.5208333,60.42916667,-5.266666667,-0.331208333,3.043674936,3.043674936,0.00277913
12/5/2017,0.087002063,0.017455558,0.034911116,0.038125682,0.015250273,Non,946.7166667,62.12083333,-7.533333333,-0.034,18.91171678,18.91171678,0.011880531
12/6/2017,0.208804951,0.017455558,0.034911116,0.038125682,0.015250273,Non,948.0666667,62.00833333,-8.283333333,-0.17925,7.701319766,7.701319766,0.005450606
12/7/2017,0.087002063,0.017455558,0.034911116,0.030500546,0.022875409,Non,950.55,63.37916667,-9.083333333,-0.225041667,8.893334596,8.893334596,0.006134307
12/8/2017,0.104402475,0.017455558,0.052366674,0.030500546,0.022875409,Non,954.8166667,67.125,-6.3,-0.429166667,8.401181125,8.401181125,0.005852024
12/9/2017,0.087002063,0.017455558,0.052366674,0.045750819,0.022875409,Non,957.9791667,67.50416667,-7.266666667,-0.481875,2.759625731,2.759625731,0.002616208
12/10/2017,0.087002063,0.017455558,0.052366674,0.045750819,0.022875409,Non,953.1166667,74.29166667,-6.8625,-0.191708333,1.981293823,1.981293823,0.002169782
12/11/2017,0.104402475,0.017455558,0.052366674,0.068626228,0.022875409,Non,949.9958333,69.24583333,-6.0625,-0.53475,2.700064825,2.700064825,0.002582046
12/12/2017,0.104402475,0.017455558,0.052366674,0.007625136,0.022875409,Non,942.2375,67.69583333,-5.733333333,-0.648625,2.640091868,2.640091868,0.002547647
12/13/2017,0.087002063,0.052366674,0.034911116,0.10675191,0.030500546,Non,934.9666667,64.34583333,-6.333333333,-0.118,3.829534796,3.829534796,0.003229874
12/14/2017,0.087002063,0.104733348,0.034911116,0.266879775,0.053375955,Non,938.8375,53.33333333,-5.791666667,-0.442333333,9.903758698,9.903758698,0.006713854
12/15/2017,0.087002063,0.08727779,0.034911116,0.10675191,0.015250273,Non,942.5625,67.8625,-9.929166667,-0.302083333,11.07074061,11.07074061,0.007383198
12/16/2017,0.087002063,0.052366674,0.052366674,0.137252456,0.022875409,Non,941.5041667,68.05416667,-9.533333333,0,26.56071628,26.56071628,0.016267753
12/17/2017,0.087002063,0.017455558,0.052366674,0.061001092,0.022875409,Non,939.7583333,74.4375,-8.833333333,-0.001375,15.82576465,15.82576465,0.010110528
12/18/2017,0.104402475,0.034911116,0.052366674,0.091501637,0.045750819,Non,943.8375,77.49583333,-7.354166667,-0.030583333,9.496348633,9.496348633,0.006480177
12/19/2017,0.226205363,0.017455558,0.052366674,0.022875409,0.030500546,undefined,926.8875,79.01666667,-3.720833333,0.041,0,0,0.001033375
12/20/2017,0.121802888,0.017455558,0.052366674,0.038125682,0.061001092,undefined,903.1041667,83.8,-2.516666667,-0.097916667,0,0,0.001033375
12/21/2017,0.156603713,0.017455558,0.052366674,0.038125682,0.053375955,undefined,915.6333333,89.54583333,-3.704166667,-0.029833333,1.095631643,1.095631643,0.001661794
12/22/2017,0.1392033,0.017455558,0.052366674,0.022875409,0.022875409,Non,930.4,80.52916667,-4.0375,-0.025041667,0.514019037,0.514019037,0.0013282
12/23/2017,0.243605776,0.017455558,0.034911116,0.022875409,0.015250273,Non,935.6583333,65.975,-3.795833333,-0.246625,0.461981496,0.461981496,0.001298353
12/24/2017,0.191404538,0.017455558,0.052366674,0.091501637,0.038125682,Non,944.5916667,61.5,-6.066666667,-0.309,2.468309323,2.468309323,0.002449118
12/25/2017,0.121802888,0.017455558,0.052366674,0.198253547,0.160127865,Non,951.9083333,60.15416667,-6.95,-0.282625,13.0998626,13.0998626,0.008547038
12/26/2017,0.226205363,0.034911116,0.052366674,0.12962732,0.038125682,Non,954.5625,65.89166667,-8.833333333,-0.186833333,8.192752522,8.192752522,0.005732476
12/27/2017,0.261006188,0.017455558,0.052366674,0.099126774,0.022875409,Non,944.3375,69.525,-12.5375,-0.369416667,17.67452033,17.67452033,0.011170915
12/28/2017,0.087002063,0.017455558,0.052366674,0.076251364,0.022875409,Non,930.9,73.74583333,-15.45,0.004208333,7.385589184,7.385589184,0.005269513
12/29/2017,0.226205363,0.052366674,0.034911116,0.190628411,0.289755185,Non,942.0125,69.60833333,-19.1875,0.011791667,18.32447163,18.32447163,0.011543706
